min,max,repetitions,result
800,600,410,73.9
800,600,460,78.48
800,600,510,78.63
800,600,560,74.82
800,600,610,76.56
800,600,660,75.76
800,600,710,73.8
800,600,760,77.76
800,600,810,75.68
800,600,860,76.4
800,600,910,78.02
800,600,960,74.69
800,700,10,80.0
800,700,60,88.33
800,700,110,81.82
800,700,160,82.5
800,700,210,81.9
800,700,260,76.54
800,700,310,77.42
800,700,360,81.67
800,700,410,82.68
800,700,460,84.13
800,700,510,80.78
800,700,560,83.57
800,700,610,84.1
800,700,660,80.45
800,700,710,80.14
800,700,760,79.21
800,700,810,80.99
800,700,860,80.93
800,700,910,81.98
800,700,960,80.94
800,800,10,100.0
800,800,60,100.0
800,800,110,100.0
800,800,160,100.0
800,800,210,100.0
800,800,260,100.0
800,800,310,100.0
800,800,360,100.0
800,800,410,100.0
800,800,460,100.0
800,800,510,100.0
800,800,560,100.0
800,800,610,100.0
800,800,660,100.0
800,800,710,100.0
800,800,760,100.0
800,800,810,100.0
800,800,860,100.0
800,800,910,100.0
800,800,960,100.0
800,900,10,90.0
800,900,60,76.67
800,900,110,83.64
800,900,160,81.88
800,900,210,85.24
800,900,260,81.54
800,900,310,80.0
800,900,360,82.5
800,900,410,82.68
800,900,460,77.83
800,900,510,79.22
800,900,560,80.71
800,900,610,80.33
800,900,660,82.27
800,900,710,80.99
800,900,760,81.32
800,900,810,79.75
800,900,860,81.98
800,900,910,81.21
800,900,960,81.46
900,-1000,10,90.0
900,-1000,60,96.67
900,-1000,110,95.45
900,-1000,160,93.75
900,-1000,210,94.76
900,-1000,260,90.38
900,-1000,310,91.94
900,-1000,360,92.78
900,-1000,410,92.93
900,-1000,460,94.35
900,-1000,510,93.33
900,-1000,560,93.21
900,-1000,610,93.77
900,-1000,660,93.48
900,-1000,710,94.51
900,-1000,760,94.08
900,-1000,810,93.58
900,-1000,860,91.98
900,-1000,910,94.51
900,-1000,960,92.5
900,-900,10,100.0
900,-900,60,91.67
900,-900,110,90.0
900,-900,160,93.12
900,-900,210,89.52
900,-900,260,92.31
900,-900,310,93.23
900,-900,360,93.06
900,-900,410,94.39
900,-900,460,90.87
900,-900,510,93.33
900,-900,560,93.21
900,-900,610,92.95
900,-900,660,92.88
900,-900,710,92.11
900,-900,760,92.5
900,-900,810,93.09
900,-900,860,94.07
900,-900,910,92.86
900,-900,960,93.12
900,-800,10,100.0
900,-800,60,91.67
900,-800,110,95.45
900,-800,160,91.88
900,-800,210,90.95
900,-800,260,91.54
900,-800,310,94.52
900,-800,360,92.5
900,-800,410,92.2
900,-800,460,92.83
900,-800,510,95.1
900,-800,560,93.93
900,-800,610,93.28
900,-800,660,93.64
900,-800,710,92.82
900,-800,760,94.34
900,-800,810,92.59
900,-800,860,92.79
900,-800,910,92.09
900,-800,960,91.98
900,-700,10,80.0
900,-700,60,91.67
900,-700,110,96.36
900,-700,160,90.0
900,-700,210,90.0
900,-700,260,93.46
900,-700,310,91.29
900,-700,360,92.78
900,-700,410,91.46
900,-700,460,93.04
900,-700,510,90.59
900,-700,560,91.96
900,-700,610,91.15
900,-700,660,92.73
900,-700,710,92.11
900,-700,760,92.5
900,-700,810,92.35
900,-700,860,93.26
900,-700,910,91.87
900,-700,960,90.94
900,-600,10,90.0
900,-600,60,95.0
900,-600,110,94.55
900,-600,160,88.12
900,-600,210,90.0
900,-600,260,93.85
900,-600,310,90.65
900,-600,360,91.11
900,-600,410,92.2
900,-600,460,90.87
900,-600,510,93.53
900,-600,560,91.79
900,-600,610,92.79
900,-600,660,91.36
900,-600,710,91.97
900,-600,760,92.89
900,-600,810,90.62
900,-600,860,91.98
900,-600,910,92.42
900,-600,960,91.77
900,-500,10,90.0
900,-500,60,90.0
900,-500,110,90.0
900,-500,160,90.62
900,-500,210,91.9
900,-500,260,91.92
900,-500,310,92.26
900,-500,360,91.67
900,-500,410,91.71
900,-500,460,93.26
900,-500,510,89.22
900,-500,560,88.21
900,-500,610,90.16
900,-500,660,92.58
900,-500,710,89.3
900,-500,760,90.66
900,-500,810,91.6
900,-500,860,89.65
900,-500,910,91.1
900,-500,960,89.38
900,-400,10,80.0
900,-400,60,85.0
900,-400,110,89.09
900,-400,160,85.0
900,-400,210,91.9
900,-400,260,91.54
900,-400,310,92.26
900,-400,360,90.0
900,-400,410,88.54
900,-400,460,89.78
900,-400,510,88.43
900,-400,560,90.71
900,-400,610,88.69
900,-400,660,90.45
900,-400,710,91.27
900,-400,760,88.29
900,-400,810,91.6
900,-400,860,89.88
900,-400,910,90.22
900,-400,960,88.75
900,-300,10,100.0
900,-300,60,96.67
900,-300,110,85.45
900,-300,160,87.5
900,-300,210,88.1
900,-300,260,88.85
900,-300,310,87.42
900,-300,360,90.83
900,-300,410,91.71
900,-300,460,90.65
900,-300,510,88.82
900,-300,560,90.89
900,-300,610,88.03
900,-300,660,88.64
900,-300,710,89.44
900,-300,760,89.34
900,-300,810,87.16
900,-300,860,89.3
900,-300,910,89.23
900,-300,960,90.0
900,-200,10,80.0
900,-200,60,88.33
900,-200,110,91.82
900,-200,160,87.5
900,-200,210,89.05
900,-200,260,83.08
900,-200,310,84.84
900,-200,360,88.33
900,-200,410,87.32
900,-200,460,88.26
900,-200,510,87.25
900,-200,560,88.93
900,-200,610,90.0
900,-200,660,88.18
900,-200,710,89.44
900,-200,760,88.55
900,-200,810,87.28
900,-200,860,88.14
900,-200,910,88.13
900,-200,960,86.88
900,-100,10,90.0
900,-100,60,88.33
900,-100,110,85.45
900,-100,160,90.0
900,-100,210,85.71
900,-100,260,85.0
900,-100,310,84.52
900,-100,360,88.33
900,-100,410,86.34
900,-100,460,87.39
900,-100,510,86.67
900,-100,560,85.18
900,-100,610,84.26
900,-100,660,85.76
900,-100,710,86.2
900,-100,760,83.68
900,-100,810,86.79
900,-100,860,86.05
900,-100,910,87.47
900,-100,960,86.98
900,0,10,60.0
900,0,60,78.33
900,0,110,83.64
900,0,160,86.88
900,0,210,83.81
900,0,260,82.31
900,0,310,83.55
900,0,360,82.78
900,0,410,82.2
900,0,460,82.83
900,0,510,87.65
900,0,560,83.39
900,0,610,84.75
900,0,660,84.7
900,0,710,85.21
900,0,760,83.95
900,0,810,83.09
900,0,860,84.3
900,0,910,82.53
900,0,960,83.23
900,100,10,80.0
900,100,60,80.0
900,100,110,85.45
900,100,160,78.75
900,100,210,80.95
900,100,260,80.38
900,100,310,82.9
900,100,360,81.11
900,100,410,82.68
900,100,460,81.74
900,100,510,83.73
900,100,560,77.14
900,100,610,80.66
900,100,660,78.79
900,100,710,81.97
900,100,760,80.92
900,100,810,80.74
900,100,860,81.51
900,100,910,80.33
900,100,960,81.46
900,200,10,60.0
900,200,60,81.67
900,200,110,78.18
900,200,160,79.38
900,200,210,82.38
900,200,260,78.85
900,200,310,73.55
900,200,360,77.78
900,200,410,79.02
900,200,460,78.48
900,200,510,80.0
900,200,560,73.04
900,200,610,78.69
900,200,660,81.21
900,200,710,76.06
900,200,760,75.0
900,200,810,78.89
900,200,860,76.63
900,200,910,76.15
900,200,960,77.08
900,300,10,90.0
900,300,60,78.33
900,300,110,79.09
900,300,160,77.5
900,300,210,77.62
900,300,260,74.62
900,300,310,73.23
900,300,360,77.78
900,300,410,75.12
900,300,460,74.13
900,300,510,74.9
900,300,560,76.07
900,300,610,74.43
900,300,660,72.42
900,300,710,70.56
900,300,760,74.74
900,300,810,75.93
900,300,860,73.6
900,300,910,76.92
900,300,960,75.52
900,400,10,70.0
900,400,60,73.33
900,400,110,70.0
900,400,160,76.25
900,400,210,70.0
900,400,260,73.85
900,400,310,76.45
900,400,360,70.0
900,400,410,76.1
900,400,460,79.57
900,400,510,71.57
900,400,560,78.75
900,400,610,75.25
900,400,660,76.67
900,400,710,74.51
900,400,760,75.13
900,400,810,75.8
900,400,860,72.79
900,400,910,75.93
900,400,960,74.58
900,500,10,80.0
900,500,60,80.0
900,500,110,81.82
900,500,160,75.62
900,500,210,79.52
900,500,260,75.0
900,500,310,79.68
900,500,360,74.44
900,500,410,76.1
900,500,460,77.17
900,500,510,75.88
900,500,560,76.79
900,500,610,76.56
900,500,660,75.3
900,500,710,77.75
900,500,760,76.58
900,500,810,77.78
900,500,860,75.81
900,500,910,76.37
900,500,960,76.04
900,600,10,80.0
900,600,60,83.33
900,600,110,82.73
900,600,160,81.88
900,600,210,81.9
900,600,260,76.15
900,600,310,80.65
900,600,360,80.56
900,600,410,82.2
900,600,460,81.74
900,600,510,80.0
900,600,560,82.14
900,600,610,79.51
900,600,660,80.15
900,600,710,79.72
900,600,760,82.37
900,600,810,82.47
900,600,860,81.63
900,600,910,81.87
900,600,960,81.25
900,700,10,100.0
900,700,60,91.67
900,700,110,80.91
900,700,160,85.0
900,700,210,85.24
900,700,260,84.23
900,700,310,80.0
900,700,360,80.28
900,700,410,84.15
900,700,460,80.0
900,700,510,82.35
900,700,560,84.82
900,700,610,81.48
900,700,660,81.06
900,700,710,83.94
900,700,760,82.89
900,700,810,80.62
900,700,860,81.16
900,700,910,80.0
900,700,960,83.44
900,800,10,70.0
900,800,60,78.33
900,800,110,83.64
900,800,160,84.38
900,800,210,80.0
900,800,260,82.69
900,800,310,80.97
900,800,360,81.67
900,800,410,82.2
900,800,460,84.78
900,800,510,81.76
900,800,560,82.86
900,800,610,83.44
900,800,660,84.55
900,800,710,82.96
900,800,760,81.97
900,800,810,80.62
900,800,860,82.44
900,800,910,81.32
900,800,960,80.73
900,900,10,100.0
900,900,60,100.0
900,900,110,100.0
900,900,160,100.0
900,900,210,100.0
900,900,260,100.0
900,900,310,100.0
900,900,360,100.0
900,900,410,100.0
900,900,460,100.0
900,900,510,100.0
900,900,560,100.0
900,900,610,100.0
900,900,660,100.0
900,900,710,100.0
900,900,760,100.0
900,900,810,100.0
900,900,860,100.0
900,900,910,100.0
900,900,960,100.0
